tweets,id,len,date,source,likes,retweets,polarity,subjectivity,Sentiment
": :star: lionel messi: motm - netherlands :netherlands: 2 (3) - (4) 2 :argentina: argentina 

:bow_and_arrow: shots - 6
:soccer_ball: goals - 1
:a_button_(blood_type): assists - 1
:locked_with_key: key passes - 3…",1601341915517313024,140,2022-12-09 22:23:58,Twitter for iPhone,0,164,0.0,1.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341915349549057,115,2022-12-09 22:23:58,Twitter for iPhone,0,216,0.0,0.0,Neutral
"lionel messi: ""i think that fifa cannot use this referee for this type of match because he is not up to the task.""… ",1601341914670075905,139,2022-12-09 22:23:58,Twitter for Android,0,0,0.0,0.0,Neutral
": :croatia::handshake::brazil:  crobra

croatia captain  doing captain's things.

fifaworldcup qatar2022 family vatreni:heart_on_fire: ",1601341914519068672,140,2022-12-09 22:23:58,Twitter for iPhone,0,35,0.0,0.0,Neutral
": :soccer_ball: free cash giveaway :soccer_ball:

who will win?

:croatia: croatia vs brazil :brazil:

predict the winner in the comments and we will select…",1601341913441107968,140,2022-12-09 22:23:58,Twitter for Android,0,538,0.6000000000000001,0.6000000000000001,Positive
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341913226891264,98,2022-12-09 22:23:58,Twitter for iPhone,0,712,-0.45,1.0,Negative
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341913193320448,140,2022-12-09 22:23:58,Twitter for Android,0,1033,0.6,0.9,Positive
": louis van gaal’s ned record at the fifaworldcup:

:green_circle: vs :spain:
:green_circle: vs :australia:
:green_circle: vs :chile:
:green_circle: vs :mexico:
:green_circle: vs :costa_rica: (on penalties)
:red_circle: vs :argentina: (on p…",1601341913181097985,140,2022-12-09 22:23:58,Twitter for Android,0,27,-0.75,1.0,Negative
": herr 2 - 2 
:flushed_face: still can't believe my eyes :eyes: 
fifaworldcup qatar2022",1601341912803594241,90,2022-12-09 22:23:58,Twitter for Android,0,1,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341912619061248,115,2022-12-09 22:23:58,Twitter Web App,0,216,0.0,0.0,Neutral
"shithousery at its best
for the love :face_blowing_a_kiss: of the game
fifaworldcup ",1601341912409329664,88,2022-12-09 22:23:58,Twitter for Android,1,0,0.3666666666666667,0.4333333333333333,Positive
": . exit the fifaworldcup on penalties.

commiserations,  :red_heart: ",1601341911998296066,114,2022-12-09 22:23:57,Twitter for iPhone,0,221,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341911611998209,115,2022-12-09 22:23:57,Twitter for iPad,0,217,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341911562059777,97,2022-12-09 22:23:57,Twitter for iPhone,0,1052,0.0,0.0,Neutral
what a match fifaworldcup  ,1601341911373352963,74,2022-12-09 22:23:57,Twitter for iPhone,0,0,0.0,0.0,Neutral
": world cup isn't premier league.

the only reason you didn't want argentina to win today was prolly because of messi.

there…",1601341911071346688,139,2022-12-09 22:23:57,Twitter for iPhone,0,28,0.4,0.7,Positive
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341910940930048,97,2022-12-09 22:23:57,Twitter for iPhone,0,1052,0.0,0.0,Neutral
": :croatia::handshake::brazil:  crobra

croatia captain  doing captain's things.

fifaworldcup qatar2022 family vatreni:heart_on_fire: ",1601341910618378240,140,2022-12-09 22:23:57,Twitter for iPhone,0,35,0.0,0.0,Neutral
": emi martinez and lionel messi won copa america together, messi's first senior trophy with argentina. martinez promised mess…",1601341910471573505,140,2022-12-09 22:23:57,Twitter for Android,0,17,0.25,0.3333333333333333,Positive
: this tournament is heading towards being the greatest ever world cup. fantastic to watch fifaworldcup,1601341909821444096,123,2022-12-09 22:23:57,Twitter for iPhone,0,33,0.7,0.95,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341909611741184,94,2022-12-09 22:23:57,Twitter for Android,0,238,0.0,0.0,Neutral
": argentina :argentina: have now become the first country to eliminate the netherlands :netherlands: in three different world cups

•1978 final…",1601341909519122433,139,2022-12-09 22:23:57,Twitter for Android,0,67,0.125,0.4666666666666667,Positive
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341908986777600,140,2022-12-09 22:23:57,Twitter for Android,0,1026,0.6,0.9,Positive
": ratings: every player marked out of 10 from an all-time world cup classic:

ned best = 8/10
arg best = 9/10

ned worst =3/1…",1601341908592513024,140,2022-12-09 22:23:57,Twitter for iPhone,0,2,0.2533333333333333,0.47333333333333333,Positive
": the joy, the happiness that only football can bring.

messi argentina

fifaworldcup

",1601341908059504640,126,2022-12-09 22:23:57,Twitter Web App,0,10,0.5,0.4666666666666666,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341907690754049,115,2022-12-09 22:23:56,Twitter for iPhone,0,217,0.0,0.0,Neutral
": the joy, the happiness that only football can bring.

messi argentina

fifaworldcup

",1601341907535220736,126,2022-12-09 22:23:56,Twitter for Android,0,10,0.5,0.4666666666666666,Positive
qatar has given us a spectacular world cup. football on the pitch overshadowing the political undertone those guys… ,1601341907288088576,139,2022-12-09 22:23:56,Twitter for Android,0,0,0.3,0.5,Positive
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341906461421568,97,2022-12-09 22:23:56,Twitter for iPhone,0,1052,0.0,0.0,Neutral
"today was story of goalkeeping qatar2022
fifaworldcup",1601341906335961089,55,2022-12-09 22:23:56,Twitter for Android,0,0,0.0,0.0,Neutral
"emiliano martinez the shootout hero as argentina edge past the netherlands! :argentina:

click the link below to watch the f… ",1601341906075648000,140,2022-12-09 22:23:56,Twitter for Advertisers,2,0,-0.3125,0.25,Negative
": calm as you like from achraf hakimi :cold_face::cold_face:

fifaworldcup ",1601341905614557184,95,2022-12-09 22:23:56,Twitter for Android,0,198,0.30000000000000004,0.75,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341905325162496,115,2022-12-09 22:23:56,Twitter for iPhone,0,217,0.0,0.0,Neutral
": following any messi𓃵 fans that like an retweeted this tweet! :backhand_index_pointing_down::hundred_points::goat:
messi𓃵 goat𓃵 fifaworldcup ",1601341904809234433,136,2022-12-09 22:23:56,Twitter for Android,0,3,0.0,0.1,Neutral
: louis van gaal had his imprint all over that free kick. it’s rare to see something so audacious coming off in such a m…,1601341904746344448,140,2022-12-09 22:23:56,Twitter for iPhone,0,8,0.2333333333333333,0.7333333333333334,Positive
: argentina and croatia to face off in the semi-finals of the world cup. fifaworldcup ,1601341904557264902,121,2022-12-09 22:23:56,Twitter for Android,0,344,0.0,0.0,Neutral
": • :studio_microphone:| leo messi: ""fifa can't put these referees in a match like this. he's not up to par.""

• :studio_microphone:| emiliano martinez: ""we ha…",1601341904456597504,140,2022-12-09 22:23:56,Twitter for Android,0,120,0.0,0.0,Neutral
: netherlands and penalties…where have i seen it before :thinking_face: karma is a bitch noerapenal fifaworldcup ,1601341903676461056,140,2022-12-09 22:23:55,Twitter for iPhone,0,244,0.0,0.0,Neutral
": :trophy: lionel messi’s argentina is two wins away from winning his 1st fifa world cup.

:soon_arrow: fifaworldcup champions

messi𓃵|arg…",1601341903642894338,140,2022-12-09 22:23:55,Twitter for Android,0,146,0.4,0.475,Positive
": :magnifying_glass_tilted_right: | focus

despite ending up on the losing side, wout weghorst can be proud of his display against argentina:

:stopwatch: 42' pla…",1601341903571935234,140,2022-12-09 22:23:55,Twitter Web App,0,12,0.8,1.0,Positive
 - here is how you ad $ are used by  and  - when my connection to  crashes (ev… ,1601341903412559873,140,2022-12-09 22:23:55,Twitter Web App,0,0,0.0,0.0,Neutral
": opposite sides but all-chelsea inside! :blue_heart:

fifaworldcup ",1601341903370264576,94,2022-12-09 22:23:55,Twitter for Android,0,744,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341903168946177,115,2022-12-09 22:23:55,Twitter for iPhone,0,219,0.0,0.0,Neutral
": the netherlands - argentina 

football heritage 

fifaworldcup qatarworldcup2022 

nedarg 

",1601341903026683904,134,2022-12-09 22:23:55,Twitter Web App,0,573,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341902821167104,94,2022-12-09 22:23:55,Twitter Web App,0,249,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341902791794688,97,2022-12-09 22:23:55,Twitter for Android,0,1052,0.0,0.0,Neutral
": ecstasy. agony.

relief. despair.

ned vs. arg did not disappoint.

fifaworldcup | nedarg ",1601341902623633408,134,2022-12-09 22:23:55,Twitter for Android,0,23,0.0,0.0,Neutral
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341902539788290,120,2022-12-09 22:23:55,Twitter for iPhone,0,2385,0.3,0.2,Positive
"hero of todays match emiliomartinez:red_heart:
argentina 
fifaworldcup ",1601341902283907073,88,2022-12-09 22:23:55,Twitter Web App,0,0,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341901239914496,115,2022-12-09 22:23:55,Twitter for iPhone,0,219,0.0,0.0,Neutral
"argentina beat netherlands on penalties to reach world cup semis 
 
argentina fifaworldcup ",1601341901109854208,139,2022-12-09 22:23:55,Twitter Web App,0,0,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341900157374464,94,2022-12-09 22:23:55,Twitter for Android,0,249,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341898102226945,115,2022-12-09 22:23:54,Twitter Web App,0,219,0.0,0.0,Neutral
": argentina have a score to settle from the last time they met croatia at a fifaworldcup :eyes:

qatar2022 ",1601341897976741889,140,2022-12-09 22:23:54,Twitter for iPhone,0,1,0.0,0.06666666666666667,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341897121103873,98,2022-12-09 22:23:54,Twitter for Android,0,712,-0.45,1.0,Negative
": argentina are through to the semi-finals!

 | fifaworldcup",1601341896944922624,92,2022-12-09 22:23:54,Twitter for iPhone,0,2815,0.0,0.0,Neutral
: brazilian fans show solidarity with palestine during today’s match. fifaworldcup ,1601341896877838339,122,2022-12-09 22:23:54,Twitter for Android,0,426,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341896290598912,94,2022-12-09 22:23:54,Twitter for iPhone,0,249,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341896072515584,98,2022-12-09 22:23:54,Twitter for iPhone,0,712,-0.45,1.0,Negative
": :magnifying_glass_tilted_right: | focus

lionel messi v netherlands:

:ok_hand: 67 touches
:soccer_ball: 1 goal
:bullseye: 6 shots/2 on target (1.01 total xg)
:a_button_(blood_type): 1 assist
:key: 3 key…",1601341895988613121,139,2022-12-09 22:23:54,Twitter for iPhone,0,212,0.16666666666666666,0.9166666666666666,Positive
: my love for cr7 ronaldo𓃵 drop at this stage of the fifaworldcup all bcos of his arrogance. won't be surprised he sit on…,1601341895548243968,139,2022-12-09 22:23:54,Twitter for Android,0,2,0.3,0.75,Positive
": louis van gaal has never lost a world cup game but has been knocked out twice:

◎ 2014 - 2-4 on pens vs. :argentina:
◉ 2022 - 3-4 on pe…",1601341895405637633,140,2022-12-09 22:23:54,Twitter for Android,0,159,-0.4,0.4,Negative
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341895359467520,140,2022-12-09 22:23:54,Twitter for Android,0,1033,0.6,0.9,Positive
": argentina players appear to taunt the dutch after they beat them on penalties :argentina::netherlands:

telegraphfootball fifaworldcup http…",1601341895245852672,140,2022-12-09 22:23:53,Twitter for Android,0,37,0.0,0.0,Neutral
": the first penalty kick saved by argentina was key moment of match.
congratulations argentina messi 
fifaworldcup nedar…",1601341895086845953,140,2022-12-09 22:23:53,Twitter for Android,0,7,0.125,0.6666666666666666,Positive
": no way.

wout weghorst did the exact same set-piece play for wolfsburg two years ago in the bundesliga. today, it brings…",1601341894767783936,139,2022-12-09 22:23:53,Twitter for iPhone,0,77,0.125,0.1875,Positive
": who is the biggest attention seeker - lahoz or dean? 

fifaworldcup ",1601341894596104192,113,2022-12-09 22:23:53,Twitter for Android,0,65,0.0,0.0,Neutral
": :warning: | quick stat

argentina's goalkeepers have now saved 10 shootout penalties in fifaworldcup history, two more than any…",1601341894063071232,140,2022-12-09 22:23:53,Twitter Web App,0,38,0.41666666666666663,0.5,Positive
": well done, guys! :raising_hands:

 are through to the fifaworldcup semi-finals! :argentina::clapping_hands: ",1601341893853335556,122,2022-12-09 22:23:53,Twitter for iPhone,0,11,0.0,0.0,Neutral
: :red_exclamation_mark:messi now argentina's joint top all-time goalscorer at the world cup alongside batistuta. fifaworldcup,1601341893727596545,124,2022-12-09 22:23:53,Twitter for iPhone,0,98,0.5,0.5,Positive
": a fifaworldcup semi-finalist. 

how does that sound, kova? :clapping_hands: ",1601341892515753984,100,2022-12-09 22:23:53,Twitter for iPhone,0,1347,0.4,0.4,Positive
": $7 | 101.500 idr ~ 2 hours :american_football: 

rt, like &amp; follow  :bell: 

fifa fifaworldcup",1601341891211333633,104,2022-12-09 22:23:53,Twitter for Android,0,2007,0.0,0.0,Neutral
": argentina are through to the semi-finals!

 | fifaworldcup",1601341891001581568,92,2022-12-09 22:23:52,Twitter for Android,0,2815,0.0,0.0,Neutral
": :portugal: cristiano ronaldo after 100 games;

:soccer_ball: 725 goals 
:bullseye: 216 assists 
:trophy: 31 trophies 

:argentina: lionel messi after 100 games;…",1601341890586382336,137,2022-12-09 22:23:52,Twitter for Android,0,14366,0.0,0.0,Neutral
": ecstasy. agony.

relief. despair.

ned vs. arg did not disappoint.

fifaworldcup | nedarg ",1601341890485329920,134,2022-12-09 22:23:52,Twitter Web App,0,24,0.0,0.0,Neutral
": :police_car_light: messi: “we didn't play to reach extra time, [but] we knew how to handle pressure. we are in the semifinals because arg…",1601341890305363968,140,2022-12-09 22:23:52,Twitter for Android,0,199,0.0,0.1,Neutral
": louis van gaal has never lost a world cup game but has been knocked out twice:

◎ 2014 - 2-4 on pens vs. :argentina:
◉ 2022 - 3-4 on pe…",1601341889814286337,140,2022-12-09 22:23:52,Twitter for Android,0,159,-0.4,0.4,Negative
": is this finally lionel messi's year? :goat:

arg fifaworldcup",1601341889248362498,73,2022-12-09 22:23:52,Twitter for Android,0,11,0.0,1.0,Neutral
": arg players to the ned squad after the penalty shootout :eyes:

fifaworldcup tsworldcup ",1601341888812179456,125,2022-12-09 22:23:52,Twitter for Android,0,111,0.0,0.0,Neutral
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341888472449024,120,2022-12-09 22:23:52,Twitter for iPhone,0,2386,0.3,0.2,Positive
